precision,recall,threshold
0.04095354523227384,0.9852941176470589,7.445069017846174e-06
0.04097859327217125,0.9852941176470589,7.462219214664342e-06
0.04100367197062423,0.9852941176470589,7.473067994201816e-06
0.04102878138395591,0.9852941176470589,7.474387892747286e-06
0.04105392156862745,0.9852941176470589,7.500399859733886e-06
0.041079092581238506,0.9852941176470589,7.509548614986908e-06
0.041104294478527606,0.9852941176470589,7.517829915951058e-06
0.04112952731737262,0.9852941176470589,7.521971622373435e-06
0.041154791154791155,0.9852941176470589,7.529295497288565e-06
0.041180086047940996,0.9852941176470589,7.534727647772359e-06
0.04120541205412054,0.9852941176470589,7.555685719840185e-06
0.04123076923076923,0.9852941176470589,7.557734198726643e-06
0.04125615763546798,0.9852941176470589,7.566334192604172e-06
0.041281577325939615,0.9852941176470589,7.5897197395689445e-06
0.04130702836004932,0.9852941176470589,7.630261769678021e-06
0.04133251079580506,0.9852941176470589,7.647133729834445e-06
0.04135802469135803,0.9852941176470589,7.650513078522773e-06
0.04138357010500309,0.9852941176470589,7.68234197811475e-06
0.04140914709517923,0.9852941176470589,7.688909533444404e-06
0.04143475572047001,0.9852941176470589,7.701052359350435e-06
0.04146039603960396,0.9852941176470589,7.724367977956289e-06
0.04148606811145511,0.9852941176470589,7.74734719020018e-06
0.04151177199504337,0.9852941176470589,7.755546692701479e-06
0.041537507749535026,0.9852941176470589,7.77164097370558e-06
0.04156327543424317,0.9852941176470589,7.776843745149785e-06
0.04158907510862818,0.9852941176470589,7.777637890975207e-06
0.04161490683229813,0.9852941176470589,7.781646697782763e-06
0.041640770665009326,0.9852941176470589,7.786108985953781e-06
0.041666666666666664,0.9852941176470589,7.799657983019716e-06
0.04169259489732421,0.9852941176470589,7.82034780219039e-06
0.041718555417185554,0.9852941176470589,7.834815314697449e-06
0.041744548286604365,0.9852941176470589,7.846769077768383e-06
0.04177057356608479,0.9852941176470589,7.856040423919279e-06
0.041796631316281974,0.9852941176470589,7.86895875843255e-06
0.041822721598002495,0.9852941176470589,7.872107202227168e-06
0.04184884447220487,0.9852941176470589,7.878359853271186e-06
0.041875,0.9852941176470589,7.891698450309878e-06
0.041901188242651655,0.9852941176470589,7.892569915465396e-06
0.041927409261576974,0.9852941176470589,7.892784781115256e-06
0.041953663118346904,0.9852941176470589,7.903223329999087e-06
0.041979949874686714,0.9852941176470589,7.94045542373023e-06
0.04200626959247649,0.9852941176470589,7.94132081830988e-06
0.04203262233375157,0.9852941176470589,7.947334918167307e-06
0.04205900816070308,0.9852941176470589,7.965412445389896e-06
0.042085427135678394,0.9852941176470589,7.981309932433334e-06
0.04211187932118165,0.9852941176470589,7.990587501253426e-06
0.04213836477987421,0.9852941176470589,7.993230588213467e-06
0.04216488357457521,0.9852941176470589,8.029911110207785e-06
0.04219143576826197,0.9852941176470589,8.043824453667873e-06
0.04221802142407057,0.9852941176470589,8.046489745320973e-06
0.04224464060529634,0.9852941176470589,8.06380389676101e-06
0.04227129337539432,0.9852941176470589,8.090123533932887e-06
0.0422979797979798,0.9852941176470589,8.106212809605968e-06
0.04232469993682881,0.9852941176470589,8.113305271747593e-06
0.042351453855878636,0.9852941176470589,8.177588484290916e-06
0.04237824161922834,0.9852941176470589,8.219002494213636e-06
0.04240506329113924,0.9852941176470589,8.232375445251233e-06
0.04243191893603546,0.9852941176470589,8.23653372020077e-06
0.042458808618504436,0.9852941176470589,8.263983496485532e-06
0.0424857324032974,0.9852941176470589,8.269389802222049e-06
0.04251269035532995,0.9852941176470589,8.281825599717273e-06
0.04253968253968254,0.9852941176470589,8.293611775540502e-06
0.042566709021601014,0.9852941176470589,8.294900920493878e-06
0.04259376986649714,0.9852941176470589,8.296461095376133e-06
0.04262086513994911,0.9852941176470589,8.30059420640416e-06
0.0426479949077021,0.9852941176470589,8.314962708640283e-06
0.04267515923566879,0.9852941176470589,8.321477484944123e-06
0.042702358189929894,0.9852941176470589,8.3238483359131e-06
0.04272959183673469,0.9852941176470589,8.32696366067838e-06
0.042756860242501596,0.9852941176470589,8.334822785772144e-06
0.042784163473818644,0.9852941176470589,8.346317922222497e-06
0.04281150159744409,0.9852941176470589,8.380439593355558e-06
0.04283887468030691,0.9852941176470589,8.39001334441629e-06
0.04286628278950736,0.9852941176470589,8.400369117146066e-06
0.04289372599231754,0.9852941176470589,8.40738015068434e-06
0.042921204356181936,0.9852941176470589,8.409809957153297e-06
0.04294871794871795,0.9852941176470589,8.410696866243392e-06
0.042976266837716486,0.9852941176470589,8.41610717251051e-06
0.04300385109114249,0.9852941176470589,8.430353347134801e-06
0.04303147077713552,0.9852941176470589,8.440612483097845e-06
0.043059125964010285,0.9852941176470589,8.44504665344904e-06
0.043086816720257236,0.9852941176470589,8.46222882753551e-06
0.043114543114543116,0.9852941176470589,8.475251317552121e-06
0.043142305215711524,0.9852941176470589,8.504168164214323e-06
0.043170103092783504,0.9852941176470589,8.537210726992733e-06
0.04319793681495809,0.9852941176470589,8.546129142909619e-06
0.043225806451612905,0.9852941176470589,8.5620843186664e-06
0.04325371207230471,0.9852941176470589,8.569420958480455e-06
0.043281653746770024,0.9852941176470589,8.587210236232451e-06
0.04330963154492566,0.9852941176470589,8.591719409599592e-06
0.04333764553686934,0.9852941176470589,8.605042064102748e-06
0.04336569579288026,0.9852941176470589,8.61671906538432e-06
0.04339378238341969,0.9852941176470589,8.627502561186487e-06
0.04342190537913156,0.9852941176470589,8.6323767834969e-06
0.04345006485084306,0.9852941176470589,8.645387406977936e-06
0.043478260869565216,0.9852941176470589,8.659555037764675e-06
0.04350649350649351,0.9852941176470589,8.665787179860447e-06
0.043534762833008445,0.9852941176470589,8.676469765603061e-06
0.043563068920676205,0.9852941176470589,8.703614438338902e-06
0.043591411841249185,0.9852941176470589,8.704340074713171e-06
0.043619791666666664,0.9852941176470589,8.737702969146028e-06
0.04364820846905537,0.9852941176470589,8.740778877316981e-06
0.043676662320730114,0.9852941176470589,8.758433551443276e-06
0.04370515329419439,0.9852941176470589,8.781614268207778e-06
0.043733681462140996,0.9852941176470589,8.79525966063704e-06
0.043762246897452645,0.9852941176470589,8.8286426107808e-06
0.04379084967320261,0.9852941176470589,8.828737467616467e-06
0.04381948986265533,0.9852941176470589,8.829799527764273e-06
0.04384816753926701,0.9852941176470589,8.83434724025929e-06
0.04387688277668631,0.9852941176470589,8.871378506319734e-06
0.043905635648754916,0.9852941176470589,8.881643603624583e-06
0.043934426229508196,0.9852941176470589,8.882065389500837e-06
0.043963254593175856,0.9852941176470589,8.885964561309448e-06
0.043992120814182537,0.9852941176470589,8.88919551519072e-06
0.04402102496714849,0.9852941176470589,8.917781484500788e-06
0.0440499671268902,0.9852941176470589,8.934348367413599e-06
0.04407894736842105,0.9852941176470589,8.938949435102996e-06
0.044107965766951945,0.9852941176470589,8.969515347263204e-06
0.04413702239789196,0.9852941176470589,9.027962553524703e-06
0.044166117336849046,0.9852941176470589,9.055362462903993e-06
0.044195250659630606,0.9852941176470589,9.060133224215676e-06
0.04422442244224423,0.9852941176470589,9.06382302110017e-06
0.04425363276089828,0.9852941176470589,9.087290799890408e-06
0.044282881692002646,0.9852941176470589,9.121821252756175e-06
0.04431216931216931,0.9852941176470589,9.180093952974825e-06
0.04434149569821311,0.9852941176470589,9.18823992748864e-06
0.04437086092715232,0.9852941176470589,9.194265112545002e-06
0.04440026507620941,0.9852941176470589,9.218302032852395e-06
0.04442970822281167,0.9852941176470589,9.228188024448247e-06
0.04445919044459191,0.9852941176470589,9.230758317633623e-06
0.04448871181938911,0.9852941176470589,9.23418030901387e-06
0.04451827242524917,0.9852941176470589,9.25004330513021e-06
0.04454787234042553,0.9852941176470589,9.25641681131714e-06
0.044577511643379905,0.9852941176470589,9.263978624267557e-06
0.04460719041278296,0.9852941176470589,9.285118532536478e-06
0.04463690872751499,0.9852941176470589,9.292999217486625e-06
0.04466666666666667,0.9852941176470589,9.30183295398062e-06
0.04469646430953969,0.9852941176470589,9.304920104018071e-06
0.04472630173564753,0.9852941176470589,9.306835561748913e-06
0.0447561790247161,0.9852941176470589,9.320119037156269e-06
0.04478609625668449,0.9852941176470589,9.33726217280979e-06
0.044816053511705686,0.9852941176470589,9.344186859736755e-06
0.04484605087014726,0.9852941176470589,9.357602076065761e-06
0.044876088412592094,0.9852941176470589,9.424976887221586e-06
0.044906166219839144,0.9852941176470589,9.431538943505131e-06
0.04493628437290409,0.9852941176470589,9.438751488626654e-06
0.04496644295302014,0.9852941176470589,9.439067535304073e-06
0.04499664204163868,0.9852941176470589,9.447664808630692e-06
0.04502688172043011,0.9852941176470589,9.45770717673372e-06
0.04505716207128446,0.9852941176470589,9.458707036309166e-06
0.04508748317631225,0.9852941176470589,9.471572071345984e-06
0.04511784511784512,0.9852941176470589,9.4851823893301e-06
0.04514824797843666,0.9852941176470589,9.496432425969361e-06
0.045178691840863115,0.9852941176470589,9.50002007568938e-06
0.04520917678812416,0.9852941176470589,9.534390228843334e-06
0.04523970290344362,0.9852941176470589,9.568496919493801e-06
0.04527027027027027,0.9852941176470589,9.593544230766823e-06
0.045300878972278566,0.9852941176470589,9.614808632172191e-06
0.04533152909336942,0.9852941176470589,9.616015417277968e-06
0.04536222071767095,0.9852941176470589,9.625598267333298e-06
0.04539295392953929,0.9852941176470589,9.625607653123728e-06
0.04542372881355932,0.9852941176470589,9.62850574059649e-06
0.045454545454545456,0.9852941176470589,9.62867871950852e-06
0.04548540393754243,0.9852941176470589,9.634946450702547e-06
0.04551630434782609,0.9852941176470589,9.635517566201458e-06
