precision,recall,threshold
0.036344200962052375,1.0,4.7000165370777806e-06
0.03636363636363636,1.0,4.720610410859944e-06
0.03638309256286784,1.0,4.732082340698588e-06
0.03640256959314775,1.0,4.767974276280522e-06
0.03642206748794858,1.0,4.8209282386672655e-06
0.03644158628081458,1.0,4.873868993472927e-06
0.03646112600536193,1.0,4.903768235884207e-06
0.03648068669527897,1.0,4.9166817054464235e-06
0.03650026838432636,1.0,4.922279420437533e-06
0.036519871106337275,1.0,4.97065415540369e-06
0.03653949489521763,1.0,4.9943543945114965e-06
0.03655913978494624,1.0,4.999382567034076e-06
0.03657880580957504,1.0,5.01597594901024e-06
0.03659849300322928,1.0,5.038133298201582e-06
0.0366182014001077,1.0,5.071132347857121e-06
0.036637931034482756,1.0,5.0781535146090324e-06
0.036657681940700806,1.0,5.079152915249602e-06
0.036677454153182305,1.0,5.101894638891991e-06
0.03669724770642202,1.0,5.1127612807466965e-06
0.0367170626349892,1.0,5.120284266198406e-06
0.036736898973527825,1.0,5.134729526614249e-06
0.036756756756756756,1.0,5.141302408484741e-06
0.03677663601946998,1.0,5.144669867639173e-06
0.0367965367965368,1.0,5.145751835332525e-06
0.036816459122902004,1.0,5.155732884009435e-06
0.03683640303358613,1.0,5.167886101521198e-06
0.03685636856368564,1.0,5.182774877013418e-06
0.0368763557483731,1.0,5.201747215479611e-06
0.03689636462289745,1.0,5.202201459443656e-06
0.03691639522258415,1.0,5.209171183430905e-06
0.036936447582835416,1.0,5.21528451867391e-06
0.03695652173913044,1.0,5.234150989983554e-06
0.036976617727025554,1.0,5.234192618487805e-06
0.036996735582154515,1.0,5.240392639914047e-06
0.037016875340228635,1.0,5.240862375588109e-06
0.037037037037037035,1.0,5.2735458349232604e-06
0.037057220708446865,1.0,5.274067532361609e-06
0.03707742639040349,1.0,5.307129483948085e-06
0.03709765411893071,1.0,5.31576245681435e-06
0.03711790393013101,1.0,5.316224954090694e-06
0.03713817586018569,1.0,5.317517838051359e-06
0.03715846994535519,1.0,5.372955102504769e-06
0.037178786221979225,1.0,5.390460821035748e-06
0.037199124726477024,1.0,5.393207652133036e-06
0.037219485495347565,1.0,5.39520904622979e-06
0.03723986856516977,1.0,5.425006363138852e-06
0.03726027397260274,1.0,5.497421726967655e-06
0.03728070175438596,1.0,5.556283406140586e-06
0.03730115194733955,1.0,5.584870161427003e-06
0.03732162458836443,1.0,5.585093692180561e-06
0.037342119714442616,1.0,5.629594337773891e-06
0.03736263736263736,1.0,5.632282517204227e-06
0.037383177570093455,1.0,5.643728256244775e-06
0.0374037403740374,1.0,5.692189065718179e-06
0.03742432581177765,1.0,5.695193987576543e-06
0.037444933920704845,1.0,5.697968694511963e-06
0.03746556473829201,1.0,5.709703626905192e-06
0.037486218302094816,1.0,5.7176880318975184e-06
0.03750689464975179,1.0,5.721067717927529e-06
0.037527593818984545,1.0,5.76738647605417e-06
0.03754831584759801,1.0,5.7716994409661036e-06
0.03756906077348066,1.0,5.779030809151307e-06
0.037589828634604756,1.0,5.7843696121490375e-06
0.03761061946902655,1.0,5.798909330274019e-06
0.03763143331488655,1.0,5.811091129618685e-06
0.03765227021040975,1.0,5.816502087612083e-06
0.037673130193905814,1.0,5.823679541855125e-06
0.037694013303769404,1.0,5.832762846203891e-06
0.03771491957848031,1.0,5.84469431177712e-06
0.03773584905660377,1.0,5.871825525035606e-06
0.03775680177679067,1.0,5.881571981229327e-06
0.03777777777777778,1.0,5.886523916216677e-06
0.03779877709838799,1.0,5.966287519836579e-06
0.03781979977753059,1.0,5.972008533828965e-06
0.037840845854201444,1.0,5.97294041170026e-06
0.0378619153674833,1.0,6.016355950697475e-06
0.03788300835654596,1.0,6.024978984549423e-06
0.0379041248606466,1.0,6.028406533677048e-06
0.03792526491912995,1.0,6.046526331400178e-06
0.03794642857142857,1.0,6.056292695607907e-06
0.03796761585706309,1.0,6.07179530318877e-06
0.03798882681564246,1.0,6.124749881810587e-06
0.03801006148686417,1.0,6.12699695608888e-06
0.03803131991051454,1.0,6.146232669971434e-06
0.038052602126468944,1.0,6.1472646608038e-06
0.03807390817469205,1.0,6.158329079818164e-06
0.0380952380952381,1.0,6.194277380283667e-06
0.03811659192825112,1.0,6.2451399402989825e-06
0.03813796971396523,1.0,6.260344773218741e-06
0.038159371492704826,1.0,6.282403474863641e-06
0.0381807973048849,1.0,6.293328288850894e-06
0.038202247191011236,1.0,6.333030205730337e-06
0.03822372119168072,1.0,6.356002367742319e-06
0.03824521934758155,1.0,6.3832156111566944e-06
0.038266741699493526,1.0,6.401185652060135e-06
0.038288288288288286,1.0,6.413765881070868e-06
0.03830985915492958,1.0,6.449937642251171e-06
0.038331454340473504,1.0,6.453501765514053e-06
0.03835307388606881,1.0,6.467269209027369e-06
0.03837471783295711,1.0,6.468912073930318e-06
0.038396386222473176,1.0,6.475638447302079e-06
0.0384180790960452,1.0,6.491662177277046e-06
0.03843979649519502,1.0,6.4969628718290855e-06
0.038461538461538464,1.0,6.515431293307517e-06
0.038483305036785515,1.0,6.52279636575115e-06
0.03850509626274066,1.0,6.527504378403984e-06
0.038526912181303115,1.0,6.5398400781547796e-06
